position.lat,position.lon,fishing.totalDistanceKm,fishing.averageSpeedKnots,fishing.averageDurationHours,distances.startDistanceFromShoreKm,distances.endDistanceFromShoreKm,distances.startDistanceFromPortKm,distances.endDistanceFromPortKm,regions.eez12Nm,regions.highSeas,regions.eez,vessel.type_fishing,target_risk
20.8777,113.1415,21.74840040832626,2.7380952380952386,,84,87,84.314047,87.47206200000001,[],[],['8486'],1,0
34.5086,127.9006,5.228949279711175,2.873684210526316,,6,10,7.660981,10.656895,[],[],['8327'],1,0
23.3459,119.4717,19.45580873697758,1.9226890756302524,,3,2,23.373207,21.517502,[],[],['8321'],1,0
20.3894,111.1674,16.072090829938297,3.06,,41,54,53.841941,64.615387,[],[],['8486'],1,0
34.5293,127.6404,5.402854860897043,2.5865384684159203,,4,3,8.05076,6.428588,[],[],['8327'],1,0
32.5209,126.9746,6.6765364840317325,3.3,,88,86,89.245375,87.157219,[],[],['8327'],1,0
-45.3271,-60.4619,0.9054590505724271,0.4909090995788574,,383,382,414.7281880000001,414.6225,[],['63203'],[],1,1
33.7924,123.216,6.852200772060822,4.314285687037876,,177,171,181.007797,175.488359,[],[],['8486'],1,0
15.0854,-37.1852,16.84983569316971,3.0999999727521623,,1294,1278,1324.537625,1308.3055,[],['63203'],[],1,0
-20.9784,12.571,35.7694007671094,3.4438423625941343,,85,94,270.771844,303.67581199999995,[],[],['8395'],1,0
31.6354,170.8733,171.74517837442792,5.079868425203388,,1099,1109,2477.52375,2379.7745,[],['63203'],[],1,0
20.5874,111.2982,31.394840935549613,2.8418604651162798,,61,73,61.870902,68.096734,[],[],['8486'],1,0
-45.8117,-60.6856,6.179437345893585,0.4050847531248959,,390,389,406.641531,406.851,[],['63203'],[],1,1
34.6316,128.0879,4.822909164884544,2.453846153846154,,9,8,6.424634,9.523106,[],[],['8327'],1,0
-45.4553,-60.6162,3.857276520864698,0.322746787492042,,384,382,405.700969,403.705062,[],['63203'],[],1,1
-45.8272,-60.6964,6.080728013200529,0.4367647126682249,,390,389,406.159062,406.606281,[],['63203'],[],1,1
-45.5947,-60.6509,6.123306037144069,0.4735849056603774,,386,383,405.286094,402.785625,[],['63203'],[],1,1
20.8954,111.0728,80.51665798400954,4.402,,41,40,24.53058,23.977914,[],[],['8486'],1,0
34.6143,127.5865,2.880855185410739,3.38636367971247,,1,1,7.321404999999999,6.501636,[],[],['8327'],1,0
2.9445,144.9816,9.60071701623586,5.933333333333334,,402,412,576.821375,586.244312,[],['63203'],[],1,0
31.9942,126.489,24.432988806972947,3.0959459459459464,,144,120,147.892234,123.429914,[],[],['8327'],1,0
-45.2773,-60.4903,2.67033703096113,0.3463157964380163,,378,375,411.985,411.709406,[],['63203'],[],1,1
-45.4071,-60.5568,5.257576040970029,0.3917197503007142,,385,382,408.204469,409.09125,[],['63203'],[],1,1
-45.7606,-60.6113,6.66523113038031,0.4696335143053719,,391,394,408.868594,412.455406,[],['63203'],[],1,1
-45.6563,-60.6691,0.5172459072990707,0.340000007301569,,385,385,403.823469,403.611031,[],['63203'],[],1,1
2.9425,-166.3232,14.229363927473598,8.828571364993138,,530,518,783.043812,773.196062,[],['63203'],[],1,0
38.4593,119.0681,5.32356692049067,1.7739130434782608,,32,34,11.153493,10.157737,[],[],['8486'],1,0
14.0467,74.2094,6.093281066986665,2.975,,31,29,83.736281,78.200641,['8480'],[],['8480'],1,0
-45.3462,-60.4999,6.032709701487497,0.4723320230252659,,384,378,413.508969,410.62625,[],['63203'],[],1,1
-45.3052,-60.5082,5.850123207302024,0.4611650534986872,,380,376,410.838062,411.1105,[],['63203'],[],1,1
-8.0685,6.2307,53.783116503126735,6.231666680177055,,700,694,537.168125,530.313312,[],['63203'],[],1,0
21.1652,110.6364,13.732672808277789,2.76,,3,4,7.856735,5.321894,[],[],['8486'],1,0
-45.4977,-60.6231,2.6203984104924825,0.3263157961007796,,384,383,404.800344,404.472438,[],['63203'],[],1,1
22.0679,115.3439,3.3001482677391056,2.281818181818182,,70,69,67.660898,67.387711,[],[],['8486'],1,0
17.5185,150.8165,97.32167597314309,3.407526881720429,,496,556,569.459438,627.226125,[],['63203'],[],1,0
30.9892,124.553,10.01580584637931,3.064516129032258,,163,171,133.797203,141.147109,[],[],['8486'],1,0
-45.4291,-60.5989,1.519706174323694,0.827500003017485,,383,383,405.108406,405.108406,[],['63203'],[],1,1
21.2765,112.1024,9.959838814574848,3.157142857142857,,35,27,33.35575,26.866832,[],[],['8486'],1,0
21.798,116.859,24.52075965923672,9.5375,,120,123,130.45704700000002,136.352688,[],[],['8321'],1,0
36.1925,123.1362,14.410492643129622,2.833333333333333,,103,91,92.754305,81.958016,[],[],['8486'],1,0
-45.6207,-60.6305,6.020737132044235,0.3750000026609216,,385,388,404.723688,407.76425,[],['63203'],[],1,1
-45.5557,-60.5714,6.9388568791269885,0.4285714349576405,,391,387,410.831594,408.048969,[],['63203'],[],1,1
-45.4901,-60.5628,6.543379721156283,0.5006451677410833,,388,388,408.819156,409.412281,[],['63203'],[],1,1
-45.721,-60.6479,0.7532788181429794,0.3266666769981384,,388,388,406.678406,406.678406,[],['63203'],[],1,1
-45.3924,-60.58,0.8049618713896552,0.3378787941553376,,382,381,406.245812,406.114969,[],['63203'],[],1,1
21.074,113.0554,72.95047362172407,3.1155555555555554,,68,60,71.645867,61.181773,[],[],['8486'],1,0
34.7177,123.9783,5.085871617589953,1.1090909090909091,,109,109,110.651133,109.791375,[],[],['8327'],1,0
-45.829,-60.672,6.83509524857959,0.5858757109291806,,391,392,407.932656,408.868469,[],['63203'],[],1,1
-45.4808,-60.6228,3.742787670732505,0.3638743503867643,,383,384,403.701188,405.548344,[],['63203'],[],1,1
-45.7879,-60.6357,6.153114016554537,0.4434977641220584,,395,390,411.886062,407.622938,[],['63203'],[],1,1
-45.4106,-60.61,5.582478292420948,0.4776536363629655,,382,379,404.334469,404.435219,[],['63203'],[],1,1
7.7799,98.7205,55.4495353577868,2.380115273775217,,8,4,10.422089,10.247228,['8332'],[],['8332'],1,0
-45.4405,-60.6,5.922705251533807,0.2410958939015049,,386,381,407.245562,404.055375,[],['63203'],[],1,1
-45.2842,-60.5458,2.8807983835010558,0.5658227874885632,,375,374,408.088531,407.212562,[],['63203'],[],1,1
-45.7262,-60.6423,2.5403452779705065,0.4683333384990692,,389,389,407.144875,407.437938,[],['63203'],[],1,1
-45.38,-60.5588,3.7253255694261576,0.4161512109729435,,382,381,407.666188,408.847469,[],['63203'],[],1,1
-45.3545,-60.5567,5.098899384462618,0.3497006045933254,,381,377,408.191406,406.948531,[],['63203'],[],1,1
-45.5697,-60.6271,5.951758793448727,0.8108108050114397,,384,387,403.931375,407.029125,[],['63203'],[],1,1
20.41,111.2069,19.67473185646765,2.685714285714285,,45,50,56.739066,67.260359,[],[],['8486'],1,0
-45.3797,-60.5927,5.27305435659648,0.4524663727513343,,382,378,406.245812,404.186969,[],['63203'],[],1,1
-45.4117,-60.5738,5.358091185427878,0.3437500044703483,,384,382,406.656375,407.666188,[],['63203'],[],1,1
-45.5438,-60.6391,6.559067116544095,0.6295454613638647,,384,383,404.320438,404.029969,[],['63203'],[],1,1
-45.3428,-60.5866,5.30359633630027,0.3864583402949695,,378,375,404.9636880000001,405.176281,[],['63203'],[],1,1
30.9823,124.6452,2.316677746184857,2.7875,,174,175,144.704766,145.8435,[],[],['8486'],1,0
33.5329,123.6373,58.09723134930438,3.1975535359222222,,150,131,153.222688,134.041984,[],[],['8327'],1,0
-45.3303,-60.5746,3.966079488030503,0.4449495012410965,,377,376,405.505719,406.733312,[],['63203'],[],1,1
-45.3314,-60.493,5.371617807542581,0.4242105309900484,,382,379,411.839094,412.861812,[],['63203'],[],1,1
-45.6577,-60.6422,1.3862053582938056,0.0793103458552525,,386,387,405.348875,405.900906,[],['63203'],[],1,1
21.5864,108.7459,8.940386892113226,5.95,,7,2,7.358126,6.151465,['8486'],[],['8486'],1,0
-45.4661,-60.5468,6.964956253784561,0.4649425351071634,,389,386,410.032031,409.752719,[],['63203'],[],1,1
-45.1637,-60.3874,42.33607195351691,2.07999999858439,,385,360,433.077969,413.693906,[],['63203'],[],1,1
-45.4428,-60.6134,1.1047014295977966,0.4000000068635651,,382,383,403.852531,404.478531,[],['63203'],[],1,1
-45.3213,-60.5332,4.588602748356062,0.1644628123495696,,380,376,410.170844,408.188,[],['63203'],[],1,1
-45.3411,-60.5368,5.297076500748695,0.217297301300474,,381,379,408.847469,409.952375,[],['63203'],[],1,1
-45.5422,-60.5459,1.4615106071069002,0.4541666718820731,,391,390,411.642,410.698969,[],['63203'],[],1,1
-45.5082,-60.6533,4.319446908923031,0.3742971944820931,,381,382,401.889375,402.769594,[],['63203'],[],1,1
29.3726,123.3672,3.435904786630506,1.8249999895691869,,101,102,78.730633,81.68048399999999,[],[],['8486'],1,0
-45.2527,-60.4997,1.5791671908973723,0.2482758664536749,,374,374,410.148906,410.842938,[],['63203'],[],1,1
-45.4777,-60.6005,6.313146754750485,0.6242647109662784,,384,384,405.405781,406.171844,[],['63203'],[],1,1
-45.4852,-60.6369,7.590727433684198,0.588764052628801,,381,382,402.322531,403.2304380000001,[],['63203'],[],1,1
-45.55,-60.6032,2.869380996963517,0.4370370380580425,,387,386,407.208469,406.852688,[],['63203'],[],1,1
10.9762,108.7174,29.60078703689968,2.013461538461539,,25,19,116.929609,108.583289,[],[],['8484'],1,0
22.0562,115.2764,48.00712514760087,3.868387096774193,,62,57,53.828051,55.105781,['8486'],[],['8486'],1,0
10.979,108.708,28.427402756430507,2.1352941176470592,,24,20,116.401203,110.046836,[],[],['8484'],1,0
-45.3113,-60.5651,6.339518942718548,0.6327868865324496,,376,373,406.839406,405.750906,[],['63203'],[],1,1
-45.4685,-60.5773,5.545025722462611,0.3706896613384115,,388,385,409.101062,406.799188,[],['63203'],[],1,1
20.4475,111.1383,24.895374488186366,2.7944444444444447,,49,54,54.92010500000001,67.38483599999999,[],[],['8486'],1,0
22.6083,120.2059,13.90022927030318,2.681395348837209,,5,4,1.026563,1.111949,[],[],['8321'],1,0
20.9351,91.3857,11.124043569086796,3.209090909090909,,79,69,83.224469,76.112594,[],[],['8481'],1,0
34.9651,123.6532,6.535442227204079,3.870967741935484,,142,142,143.53670300000002,143.577062,[],[],['8327'],1,0
-7.3146,-131.0256,43.91733641180528,4.113492063492062,,892,909,903.280312,922.5665,[],['63203'],[],1,0
24.7418,121.9058,15.106579361378255,2.727731092436974,,7,8,12.231441,12.013314,[],[],['8321'],1,0
31.1174,126.551,3.0170613456448936,2.6038461538461544,,196,194,234.713781,231.379234,[],[],['21796'],1,0
22.447,113.8351,20.559957076910703,2.4835937500000003,,3,2,0.0,0.0,[],[],['8486'],1,0
4.403,127.6038,2.416029255467209,0.6411764705882352,,54,55,249.346188,250.778578,[],[],['8492'],1,0
21.047,113.9602,110.27218103639272,3.088817891373801,,105,78,102.601992,88.496094,[],[],['8486'],1,0
22.734,114.6411,5.248570955361892,0.6772727272727275,,4,3,1.025666,1.512626,[],[],['8486'],1,0
36.6438,123.5017,44.00869919467585,3.5095238095238086,,101,88,95.722062,87.291414,[],[],['8486'],1,0
-45.2953,-60.3878,5.928235852858974,0.3634831508558788,,386,381,420.071969,420.293375,[],['63203'],[],1,1
33.9414,123.1562,5.160745209068401,6.383333333333334,,179,175,183.862844,179.264016,[],[],"['8327', '8486']",1,0
29.7947,126.4769,4.046814781601862,3.5571428571428574,,266,264,324.092875,322.284562,[],[],['8487'],1,0
20.4793,111.2305,23.450701010047723,2.996875,,50,57,60.42916,66.408,[],[],['8486'],1,0
21.766,112.6571,0.7744397306955343,2.645454545454545,,3,3,6.81564,7.35559,[],[],['8486'],1,0
10.3428,107.1328,7.039508448945988,2.5294117647058822,,2,3,5.469456,5.974595999999999,[],[],['8484'],1,0
33.5588,123.4744,6.788878141512941,1.5760000000000003,,160,154,163.14875,157.551969,[],[],['8327'],1,0
22.4118,115.9651,60.30750151903202,4.498290598290596,,42,41,45.082344,44.525309,[],[],['8486'],1,0
31.117,126.5021,8.04459167093261,1.6868421052631577,,201,198,235.706359,232.414547,[],[],['21796'],1,0
20.9509,107.0568,0.8196272158811021,0.8307692307692308,,2,2,0.0,0.0,['8484'],[],['8484'],1,0
33.1716,126.054,15.777832516066196,2.7699346485383374,,19,13,21.21465,14.350489,['8327'],[],['8327'],1,0
11.2339,74.4551,1.1921668086893038,0.4761904761904762,,94,95,95.609125,97.098484,[],[],['8480'],1,0
22.5733,120.2734,18.143714119974156,2.7026490066225164,,4,0,0.0,0.0,[],[],['8321'],1,0
12.9506,-17.304,44.849786390350914,3.375718014981043,,60,52,102.99618,84.68422699999999,[],[],['8371'],1,0
35.0547,129.2099,10.05055068891042,2.335971230922416,,9,10,8.008843,10.254875,['8327'],[],['8327'],1,0
51.3447,156.4667,3.0378596256492063,1.8727272830226205,,5,3,16.736833999999998,13.361396,['5690'],[],['5690'],1,0
32.5822,127.0128,7.668317712314387,3.3666666666666667,,86,79,88.01325,81.202766,[],[],['8327'],1,0
20.4017,108.8745,0.8431761695099369,1.2133333333333334,,65,65,40.030176,40.043703,[],[],['8486'],1,0
4.1915,8.2693,9.699201978184172,2.7265306151643096,,40,34,10.240317,4.970057,[],[],['8474'],1,0
35.2356,123.6397,45.010856927752016,2.8196969696969703,,155,153,155.776688,153.998891,[],[],['8327'],1,0
34.9651,123.7441,4.016354103919531,1.3099999999999998,,134,135,135.49875,136.22601600000002,[],[],['8327'],1,0
11.1465,109.0863,12.74997734555086,2.261111111111111,,28,20,88.275445,76.917625,[],[],['8484'],1,0
24.8014,119.1582,6.971617944780163,3.7,,20,18,17.094381000000002,11.695075999999998,[],[],['8486'],1,0
21.1014,110.8268,15.983113283454422,2.8928571428571432,,24,24,5.428982,9.124674,[],[],['8486'],1,0
20.3819,113.6268,7.502118473117216,3.255555555555555,,159,153,160.344391,153.305359,[],[],['8486'],1,0
20.4008,111.1798,17.725312389472155,2.889473684210526,,42,48,52.01343,66.188906,[],[],['8486'],1,0
19.0579,39.0682,3.026178324606309,0.5320000088214875,,41,43,175.339781,175.00473399999998,[],[],['8355'],1,0
34.4423,122.6791,50.76854873245064,3.945614035087719,,205,222,182.617812,204.930594,[],[],['8486'],1,0
3.7923,-150.4048,117.29979578076605,3.5077575771013905,,740,834,765.805938,860.058188,[],['63203'],[],1,0
68.9404,13.5375,35.30857879846051,4.356060580773788,,45,37,46.775938,36.739219,[],[],['5686'],1,0
34.9263,129.198,10.322611153885168,1.5682539818069292,,18,18,14.165093,14.813726,['8327'],[],['8327'],1,0
21.1438,112.524,22.02831063708528,3.458823529411765,,55,47,54.838723,47.11327,[],[],['8486'],1,0
20.9986,111.4629,33.214318635776515,2.532,,53,48,44.490059,35.602668,[],[],['8486'],1,0
29.5887,125.5908,34.944609890451495,4.503333333333334,,265,283,253.890859,273.931844,[],[],['8486'],1,0
10.2603,107.4173,7.874891384489654,1.2285714285714286,,21,23,32.625137,36.371203,[],[],['8484'],1,0
20.1968,110.4034,14.138562652348885,1.3197080353642034,,10,11,9.13731,9.43068,[],[],['8486'],1,0
61.9103,-178.5964,58.0255085769113,3.922680408274597,,125,120,170.288375,156.296141,[],[],['5690'],1,0
21.5447,108.7645,35.230792608890155,2.718840579710145,,8,7,6.930573000000001,12.131856,['8486'],[],['8486'],1,0
35.1053,129.1633,3.73339866731535,3.6384615384615375,,3,4,3.805274,3.799415,['8327'],[],['8327'],1,0
29.5111,126.2274,3.0159373083711105,2.35,,266,267,325.3555,325.293344,[],[],['8487'],1,0
34.1935,134.6719,3.130771405354128,1.9083333333333332,,2,2,3.679123,3.809181,[],[],['8487'],1,0
20.3553,111.1975,15.46305128446216,2.6999999999999997,,39,47,54.353453,68.03682,[],[],['8486'],1,0
-13.1164,-86.854,14.23785432316483,0.8136363693258979,,963,952,1007.988875,995.635938,[],['63203'],[],1,0
14.2301,73.4719,46.526035008262845,3.171428571428572,,105,82,109.326461,86.01267999999999,[],[],['8480'],1,0
46.3166,-3.4094,24.77482791602436,3.4173333168029787,,97,81,100.452062,85.14803900000001,[],[],['5677'],1,0
5.4048,-153.5865,2.111387740862165,0.769512197411642,,559,561,573.0211879999999,575.422125,[],['63203'],[],1,0
30.9409,124.656,31.94809953538756,3.077777777777777,,160,182,133.923891,152.54940599999998,[],[],['8486'],1,0
20.9101,112.4455,5.173575373987104,3.4125,,77,75,77.137469,74.68057,[],[],['8486'],1,0
36.2422,124.3653,36.8151959466931,2.1422222222222227,,127,110,149.167656,145.953047,[],[],['8327'],1,0
22.1439,115.802,20.737861328550547,2.2763636363636364,,62,63,60.680078,62.607238,[],[],['8486'],1,0
24.9294,119.0176,3.636357963930901,2.129411764705882,,4,2,2.302992,1.00826,[],[],['8486'],1,0
36.4408,125.4134,10.870411401135089,1.6407407340076237,,27,22,61.777238,62.836418,['8327'],[],['8327'],1,0
11.1271,108.7511,4.755361639848969,1.1787878787878787,,7,6,96.07475,93.597891,[],[],['8484'],1,0
4.8266,98.3115,5.324357817966763,3.983333333333334,,37,39,45.560098,48.667492,[],[],['8492'],1,0
20.3997,111.1948,23.86932239884514,3.035714285714286,,40,56,52.437168,65.522941,[],[],['8486'],1,0
17.7684,108.8697,25.786643567353934,5.771428571428572,,74,56,72.480352,53.53925,[],[],['8486'],1,0
34.6745,128.765,21.77618770890292,2.7672222186707787,,11,11,12.265645,10.956853,[],[],['8327'],1,0
50.2945,0.6066,83.30881524993556,3.533333344793037,,46,46,48.728621,41.431852,[],[],['5677'],1,0
51.8872,2.0305,104.0834310636602,1.5185410366247365,,47,30,29.858678,14.398736,[],[],['5696'],1,0
-12.2541,-158.7021,7.080252069015431,1.9899999999999995,,321,318,490.504562,491.548062,[],[],['8446'],1,0
7.8719,106.9036,7.439072421874392,3.526666666666667,,90,88,263.979938,259.316734,[],[],['8484'],1,0
8.3699,107.1711,2.273802946056388,4.966666666666667,,59,58,208.284547,206.064406,[],[],['8484'],1,0
7.7929,106.9914,15.059902223434795,3.2192307692307693,,101,96,272.569188,264.653031,[],[],['8484'],1,0
20.883,112.6315,15.36606943924017,2.745833333333334,,79,76,79.11829700000001,80.167594,[],[],['8486'],1,0
30.9008,124.5177,36.506806416005126,3.372916666666667,,151,171,126.153727,141.147109,[],[],['8486'],1,0
34.455,122.6767,53.90074364678514,4.2026666666666666,,206,216,181.964,210.679547,[],[],['8486'],1,0
21.1789,110.6515,9.106311083279913,2.315384615384616,,3,6,5.933804,7.058038,[],[],['8486'],1,0
0.7121,80.6203,2.1472325593907757,0.6074999999999999,,576,575,582.931875,581.892375,[],['63203'],[],1,1
52.4671,154.8539,43.56276938800712,4.354237265506034,,109,84,84.484484,62.833148,[],[],['5690'],1,0
17.6644,108.4457,20.35647125540571,2.728571428571429,,101,91,99.761461,89.29116400000001,[],[],['8486'],1,0
10.4106,109.2175,17.07596749614712,3.382692307692309,,33,29,174.69875,158.13775,['8484'],[],['8484'],1,0
-11.7751,-130.7063,149.26653486957554,3.7703883495145623,,835,904,841.209625,909.326375,[],['63203'],[],1,0
32.793,124.3357,8.777828530859304,2.514285709744408,,162,155,162.38425,156.158141,[],[],['8327'],1,0
22.0892,115.081,11.798154205876337,4.305555555555555,,53,56,45.15957,49.903027,['8486'],[],['8486'],1,0
22.0088,115.4804,45.49257801249172,3.96,,80,69,78.470219,67.836703,[],[],['8486'],1,0
20.2189,107.0628,3.29975027537772,2.2625,,49,52,47.500734,47.67234,[],[],['8484'],1,0
9.8323,107.0534,10.607042811266211,2.2300000000000004,,35,45,44.491449,43.710227,[],[],['8484'],1,0
33.0162,123.9296,6.174543743480784,2.694285717010498,,161,156,161.899172,157.399281,[],[],['8327'],1,0
46.179,141.0171,18.298892826804472,5.884615393785331,,18,13,85.43082799999999,79.142352,['5690'],[],['5690'],1,0
-16.3836,-122.7617,22.820537701192578,4.357364353745483,,931,950,1217.8565,1240.165625,[],['63203'],[],1,0
29.5585,126.5092,6.208158824604105,1.95,,251,251,307.794219,307.206156,[],[],['8487'],1,0
-45.1,-60.1822,18.74480763266869,5.73207551240921,,389,372,438.4996880000001,427.211812,[],['63203'],[],1,1
21.7187,114.4482,58.37245093865038,3.1232142857142846,,33,47,38.403367,36.774293,[],[],['8486'],1,0
21.5954,112.2984,62.59862541963235,3.656701030927835,,9,3,8.815035,9.80939,['8486'],[],['8486'],1,0
20.1462,107.7866,14.023056098093653,2.1557894736842105,,3,7,98.720867,97.239789,['8484'],[],['8484'],1,0
38.1768,122.5739,13.005488763908106,2.3354066898948265,,74,83,70.235039,78.53420299999999,[],[],['8486'],1,0
33.8568,124.0315,18.025453798381783,3.611864406779661,,103,97,106.736023,101.228484,[],[],['8327'],1,0
39.1504,121.5128,50.72915332890504,3.8643678160919537,,7,3,13.789019,4.220825,['8486'],[],['8486'],1,0
38.5665,134.2375,67.59604500594068,2.915217377083457,,254,229,266.776656,275.654125,[],[],['8487'],1,0
-22.9884,-41.3048,16.73429212954818,2.6416666666666666,,63,47,21.260316,37.264172,[],[],['8464'],1,0
-0.9235,-80.7098,1.233762146630783,0.0839215701701594,,2,2,0.0,0.0,[],[],['8431'],1,0
30.8742,124.6376,31.725791219612457,3.3767441860465106,,158,179,133.799297,150.531,[],[],['8486'],1,0
0.0832,109.1054,17.568377984576816,3.2846153846153854,,10,0,2.486394,4.447797,[],[],['8492'],1,0
35.049,129.2609,8.531076798796603,2.265957444272144,,14,14,13.496562,14.15209,['8327'],[],['8327'],1,0
23.0244,120.0646,14.711480406222448,3.917073170731708,,5,0,10.296146,8.432724,[],[],['8321'],1,0
22.3497,116.4825,15.66446372286355,4.992063492063492,,64,65,65.473738,65.223609,[],[],['8486'],1,0
35.1151,129.2417,4.408765357379923,1.0373333350121976,,8,8,8.527141,8.837886000000001,['8327'],[],['8327'],1,0
21.1852,114.078,107.24232662415368,2.9617647058823526,,92,68,100.608984,78.38878100000001,[],[],['8486'],1,0
-21.5992,12.658,83.19387398182593,3.039278550472909,,123,95,226.2125,242.897781,[],[],['8395'],1,0
43.3604,-8.4867,8.899612008899577,0.785000001059638,,0,2,3.419875,2.223899,[],[],['5693'],1,0
24.0608,118.0026,3.11404941883856,4.484615384615385,,10,11,9.402345,9.778344,[],[],['8486'],1,0
33.6244,123.9569,8.85540130924907,2.318750002235174,,118,114,120.776977,116.870883,[],[],['8327'],1,0
21.762,113.3143,20.787743972251903,3.9,,15,15,7.62739,2.345413,[],[],['8486'],1,0
20.1759,110.3846,14.327378944318856,2.9150943396226414,,8,10,7.370221,7.853337000000001,[],[],['8486'],1,0
36.9066,123.1079,101.30464296951055,2.7833855799373044,,51,50,49.828227,49.860094,[],[],['8486'],1,0
21.0331,113.8693,236.86776305685933,3.0952290076335878,,84,74,84.314047,84.84347700000001,[],[],['8486'],1,0
